"name","required","dimensions","dimnames","bmtype","units","long_name","dtype","sumtype","inwc","insed","dissol","decay","partic","fill.value","passive","svel","xvel","psize","b_dens","i_conc","f_conc","wc.hor.pattern","wc.ver.pattern","sediment","wc.hor.scalar"
"horse_mackerel3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",334.73,334.73
"horse_mackerel4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",348.57,348.57
"horse_mackerel5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",437.58,437.58
"horse_mackerel6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",861.58,861.58
"horse_mackerel7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1092.34,1092.34
"horse_mackerel8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1178.72,1178.72
"horse_mackerel9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1242.1,1242.1
"horse_mackerel10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1287.96,1287.96
"horse_mackerel1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",270.12,270.12
"horse_mackerel2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",689.02,689.02
"horse_mackerel3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",887.04,887.04
"horse_mackerel4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",923.72,923.72
"horse_mackerel5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1159.58,1159.58
"horse_mackerel6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2283.19,2283.19
"horse_mackerel7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2894.7,2894.7
"horse_mackerel8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3123.61,3123.61
"horse_mackerel9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3291.56,3291.56
"horse_mackerel10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3413.1,3413.1
"sandeel_N",FALSE,2,"[ z b ]","tracer","mg N m-3","sandeel total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"sandeel1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",14.23,14.23
"sandeel2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",25.84,25.84
"sandeel3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",37.59,37.59
"sandeel4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",41.94,41.94
"sandeel5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",47.17,47.17
"sandeel1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",37.71,37.71
"sandeel2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",68.47,68.47
"sandeel3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",99.62,99.62
"sandeel4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",111.14,111.14
"sandeel5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",125.01,125.01
"plaice_N",FALSE,2,"[ z b ]","tracer","mg N m-3","plaice total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"plaice1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice11_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice12_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",192.76,192.76
"plaice2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",644.81,644.81
"plaice3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",892.54,892.54
"plaice4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1235.18,1235.18
"plaice5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2106.22,2106.22
"plaice6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2535.91,2535.91
"plaice7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2881.15,2881.15
"plaice8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3157.13,3157.13
"plaice9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3373.27,3373.27
"plaice10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3540.12,3540.12
"plaice11_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3667.59,3667.59
"plaice12_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3764.27,3764.27
"plaice1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",510.83,510.83
"plaice2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1708.75,1708.75
"plaice3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2365.23,2365.23
"plaice4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3273.23,3273.23
"plaice5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",5581.48,5581.48
"plaice6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",6720.15,6720.15
"plaice7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",7635.06,7635.06
"plaice8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",8366.4,8366.4
"plaice9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",8939.17,8939.17
"plaice10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",9381.31,9381.31
"plaice11_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",9719.12,9719.12
"plaice12_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",9975.31,9975.31
"dab_N",FALSE,2,"[ z b ]","tracer","mg N m-3","dab total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"dab1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",39.19,39.19
"dab2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",94.59,94.59
"dab3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",159.16,159.16
"dab4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",222.5,222.5
"dab5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",278.91,278.91
"dab6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",326.28,326.28
"dab7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",364.54,364.54
"dab8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",394.66,394.66
"dab9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",417.94,417.94
"dab1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",103.85,103.85
"dab2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",250.67,250.67
"dab3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",421.78,421.78
"dab4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",589.61,589.61
"dab5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",739.11,739.11
"dab6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",864.63,864.63
"dab7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",966.03,966.03
"dab8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1045.84,1045.84
"dab9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1107.53,1107.53
"witch_N",FALSE,2,"[ z b ]","tracer","mg N m-3","witch total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"witch1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",32.58,32.58
"witch2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",81.03,81.03
"witch3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",136.05,136.05
"witch4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",187.87,187.87
"witch5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",231.95,231.95
"witch6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",267.23,267.23
"witch7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",294.41,294.41
"witch8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",314.82,314.82
"witch1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",86.34,86.34
"witch2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",214.73,214.73
"witch3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",360.54,360.54
"witch4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",497.85,497.85
"witch5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",614.66,614.66
"witch6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",708.17,708.17
"witch7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",780.19,780.19
"witch8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",834.27,834.27
"sole_N",FALSE,2,"[ z b ]","tracer","mg N m-3","sole total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"sole1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole11_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole12_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole13_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 13",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",96,96
