"name","required","dimensions","dimnames","bmtype","units","long_name","dtype","sumtype","inwc","insed","dissol","decay","partic","fill.value","passive","svel","xvel","psize","b_dens","i_conc","f_conc","wc.hor.pattern","wc.ver.pattern","sediment","wc.hor.scalar"
"horse_mackerel9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel_N",FALSE,2,"[ z b ]","tracer","mg N m-3","sandeel total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"sandeel1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sandeel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sandeel1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sandeel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sandeel5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sandeel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice_N",FALSE,2,"[ z b ]","tracer","mg N m-3","plaice total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"plaice1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice11_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice12_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of plaice cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"plaice1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice11_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice12_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for plaice cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice11_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"plaice12_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for plaice cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab_N",FALSE,2,"[ z b ]","tracer","mg N m-3","dab total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"dab1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of dab cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"dab1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for dab cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"dab9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for dab cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch_N",FALSE,2,"[ z b ]","tracer","mg N m-3","witch total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"witch1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of witch cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"witch1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for witch cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"witch8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for witch cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole_N",FALSE,2,"[ z b ]","tracer","mg N m-3","sole total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"sole1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole11_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole12_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole13_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sole cohort 13",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sole1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole11_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 11",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole12_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 12",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole13_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sole cohort 13",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sole10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sole cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
